DATE,SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DELIV_LACS
19082022,SAGARDEEP,EQ, 19-Aug-2022,33.2,32.2,34.4,32.0, 32.50,32.75,33.28,39333,13.09,424,18814.0,47.83,6
19082022,SAGCEM,EQ, 19-Aug-2022,199.25,200.0,220.0,200.0, 206.25,206.9,212.03,600733,1273.73,12887,163416.0,27.2,346
19082022,SAIL,EQ, 19-Aug-2022,83.15,83.1,83.2,81.5, 81.55,81.75,82.34,16756741,13796.91,42001,3743058.0,22.34,3082
19082022,SAKHTISUG,EQ, 19-Aug-2022,17.3,17.5,17.9,17.0, 17.25,17.25,17.39,404193,70.28,1366,224235.0,55.48,38
19082022,SAKSOFT,EQ, 19-Aug-2022,1058.8,1058.8,1085.0,1030.0, 1046.95,1043.7,1063.99,22927,243.94,3269,11810.0,51.51,125
19082022,SAKUMA,EQ, 19-Aug-2022,13.75,13.85,13.9,13.6, 13.80,13.7,13.71,299810,41.1,632,214364.0,71.5,29
19082022,SALASAR,EQ, 19-Aug-2022,29.15,28.9,29.3,28.3, 28.75,28.5,28.8,518597,149.33,1687,383824.0,74.01,110
19082022,SALONA,EQ, 19-Aug-2022,230.75,233.0,248.0,227.0, 236.65,236.8,236.41,9551,22.58,348,5032.0,52.69,11
19082022,SALSTEEL,EQ, 19-Aug-2022,8.35,8.5,8.6,8.15, 8.25,8.3,8.32,64976,5.41,382,37667.0,57.97,3
19082022,SALZERELEC,EQ, 19-Aug-2022,242.75,243.95,246.35,232.2, 233.60,235.15,239.23,154186,368.86,4885,81394.0,52.79,194
19082022,SAMBHAAV,EQ, 19-Aug-2022,3.6,3.6,3.65,3.55, 3.65,3.55,3.57,53732,1.92,90,42977.0,79.98,1
19082022,SANCO,EQ, 19-Aug-2022,9.8,9.75,10.0,9.5, 9.60,9.7,9.76,52152,5.09,199,35212.0,67.52,3
19082022,SANDESH,EQ, 19-Aug-2022,765.45,766.0,779.0,755.0, 769.00,764.7,767.41,529,4.06,95,270.0,51.04,2
19082022,SANDHAR,EQ, 19-Aug-2022,237.65,238.5,239.5,234.0, 234.55,234.75,236.06,29182,68.89,1177,18839.0,64.56,44
19082022,SANGAMIND,EQ, 19-Aug-2022,313.2,315.0,320.0,306.0, 307.00,307.0,312.02,56940,177.66,2102,36591.0,64.26,114
19082022,SANGHIIND,EQ, 19-Aug-2022,49.85,50.0,55.0,49.8, 54.25,54.4,52.93,4530325,2397.86,20158,2290175.0,50.55,1212
19082022,SANGHVIMOV,EQ, 19-Aug-2022,247.6,248.0,260.0,243.85, 251.65,251.55,253.79,270089,685.46,9915,150294.0,55.65,381
19082022,SANGINITA,EQ, 19-Aug-2022,22.4,22.4,23.05,22.15, 22.90,22.8,22.79,38473,8.77,240,30842.0,80.17,7
19082022,SANOFI,EQ, 19-Aug-2022,6378.3,6360.0,6381.35,6330.0, 6333.00,6335.75,6343.99,22712,1440.85,4946,15767.0,69.42,1000
19082022,SANSERA,EQ, 19-Aug-2022,724.0,728.6,749.3,717.45, 735.00,733.95,736.81,55310,407.53,7297,23120.0,41.8,170
19082022,SAPPHIRE,EQ, 19-Aug-2022,1306.6,1305.05,1312.8,1263.0, 1280.10,1283.85,1281.05,60915,780.35,4413,29413.0,48.29,376
19082022,SARDAEN,EQ, 19-Aug-2022,889.75,893.7,896.0,875.5, 877.00,880.9,888.37,16245,144.32,2485,8001.0,49.25,71
19082022,SAREGAMA,EQ, 19-Aug-2022,414.2,414.25,420.45,408.0, 416.00,413.1,412.95,116683,481.84,9192,68809.0,58.97,284
19082022,SARLAPOLY,EQ, 19-Aug-2022,51.85,52.2,53.9,51.75, 53.40,52.55,52.83,239367,126.45,2474,117948.0,49.27,62
19082022,SASKEN,EQ, 19-Aug-2022,830.9,833.0,845.0,832.2, 836.10,836.65,837.31,5551,46.48,1064,3216.0,57.94,26
19082022,SASTASUNDR,EQ, 19-Aug-2022,287.45,292.75,292.75,281.5, 283.70,282.75,285.2,17416,49.67,747,10722.0,61.56,30
19082022,SATIA,EQ, 19-Aug-2022,113.7,113.9,114.6,112.0, 112.70,112.65,113.15,205061,232.03,2850,99115.0,48.33,112
19082022,SATIN,EQ, 19-Aug-2022,112.5,114.05,114.1,109.4, 110.00,110.8,111.09,98259,109.15,2087,59597.0,60.65,66
19082022,SBC,EQ, 19-Aug-2022,6.8,7.0,7.0,6.65, 6.65,6.7,6.75,732265,49.43,931,454486.0,62.07,30
19082022,SBCL,EQ, 19-Aug-2022,511.55,515.0,519.9,490.55, 498.85,497.65,501.78,40098,201.2,3933,22007.0,54.88,110
19082022,SBICARD,EQ, 19-Aug-2022,957.85,964.9,967.5,915.05, 923.00,921.0,934.53,3514265,32841.98,95021,1401659.0,39.88,13098
19082022,SBIETFCON,EQ, 19-Aug-2022,79.43,80.98,80.98,78.3, 78.58,78.6,78.85,6378,5.03,174,5898.0,92.47,4
19082022,SBIETFIT,EQ, 19-Aug-2022,310.92,310.92,314.92,310.25, 310.73,310.93,312.02,32588,101.68,393,10451.0,32.07,32
19082022,SBIETFPB,EQ, 19-Aug-2022,203.85,203.3,203.3,199.6, 199.75,200.01,201.16,4313,8.68,98,2277.0,52.79,4
19082022,SBIETFQLTY,EQ, 19-Aug-2022,156.53,169.99,169.99,154.5, 155.16,155.13,155.77,4535,7.06,147,3969.0,87.52,6
19082022,SBILIFE,EQ, 19-Aug-2022,1324.2,1320.0,1334.7,1293.35, 1295.00,1296.95,1312.91,961803,12627.63,31146,469835.0,48.85,6168
19082022,SBIN,EQ, 19-Aug-2022,532.35,532.0,533.65,518.5, 520.05,520.35,523.18,11087222,58006.23,146387,4095463.0,36.94,21426
19082022,SCHAEFFLER,EQ, 19-Aug-2022,2955.6,2973.1,2973.1,2933.7, 2950.00,2950.0,2947.94,64441,1899.68,11241,44400.0,68.9,1308
19082022,SCHAND,EQ, 19-Aug-2022,171.5,170.95,170.95,159.0, 162.00,162.0,163.51,382111,624.8,7691,155902.0,40.8,254
19082022,SCHNEIDER,EQ, 19-Aug-2022,122.7,123.65,123.7,118.7, 119.80,120.0,120.65,348442,420.4,4795,134729.0,38.67,162
19082022,SCI,EQ, 19-Aug-2022,114.7,115.65,115.65,112.6, 113.00,113.35,114.05,811747,925.84,5268,377885.0,46.55,430
19082022,SDBL,EQ, 19-Aug-2022,96.7,98.5,98.5,93.0, 94.35,93.75,95.2,346139,329.53,3407,202126.0,58.39,192
19082022,SDL24BEES,EQ, 19-Aug-2022,108.41,108.54,108.54,108.35, 108.35,108.35,108.39,150,0.16,7,148.0,98.67,0
19082022,SDL26BEES,EQ, 19-Aug-2022,107.85,107.85,107.95,107.65, 107.70,107.72,107.84,11437,12.33,32,11067.0,96.76,11
19082022,SEAMECLTD,EQ, 19-Aug-2022,873.1,873.5,886.35,856.2, 873.00,868.3,867.02,11771,102.06,675,7600.0,64.57,65
19082022,SELAN,EQ, 19-Aug-2022,191.35,199.9,199.9,192.5, 197.50,198.3,196.86,115225,226.84,3228,48576.0,42.16,95
19082022,SEPC,EQ, 19-Aug-2022,7.75,7.85,7.9,7.35, 7.55,7.55,7.62,384395,29.29,510,271134.0,70.54,20
19082022,SEPOWER,EQ, 19-Aug-2022,17.5,17.85,17.85,17.0, 17.15,17.15,17.28,27431,4.74,271,17781.0,64.82,3
19082022,SEQUENT,EQ, 19-Aug-2022,112.15,112.6,114.2,108.3, 110.40,110.0,111.09,803119,892.2,9898,267851.0,33.35,297
19082022,SERVOTECH,EQ, 19-Aug-2022,61.95,62.3,64.8,60.1, 62.60,62.95,61.74,23093,14.26,339,13470.0,58.33,8
19082022,SESHAPAPER,EQ, 19-Aug-2022,255.3,255.0,257.95,246.8, 249.15,249.2,251.45,161154,405.23,4443,73008.0,45.3,183
19082022,SETCO,EQ, 19-Aug-2022,12.45,12.4,12.65,11.95, 12.25,12.2,12.22,100418,12.27,505,73830.0,73.52,9
19082022,SETF10GILT,EQ, 19-Aug-2022,202.8,203.0,203.0,202.25, 202.90,202.9,202.91,75,0.15,10,73.0,97.33,0
19082022,SETFGOLD,EQ, 19-Aug-2022,45.86,45.82,45.82,45.43, 45.48,45.46,45.5,788474,358.79,2160,603247.0,76.51,274
19082022,SETFNIF50,EQ, 19-Aug-2022,185.0,185.0,186.03,182.69, 183.04,183.35,184.31,288802,532.3,4066,234985.0,81.37,433
19082022,SETFNIFBK,EQ, 19-Aug-2022,397.67,399.9,399.9,389.8, 390.60,390.95,392.92,39417,154.88,776,21751.0,55.18,85
19082022,SETFNN50,EQ, 19-Aug-2022,456.33,464.99,464.99,450.0, 451.05,452.75,453.09,53818,243.85,769,33359.0,61.98,151
19082022,SETUINFRA,EQ, 19-Aug-2022,2.0,2.0,2.1,2.0, 2.10,2.1,2.09,289580,6.04,145,180290.0,62.26,3
19082022,SFL,EQ, 19-Aug-2022,2958.9,2960.55,3019.95,2960.55, 2996.00,3005.35,2999.93,10757,322.7,2830,6335.0,58.89,190
19082022,SGIL,EQ, 19-Aug-2022,167.35,167.3,167.3,158.25, 162.60,162.9,163.1,8657,14.12,270,5465.0,63.13,8
19082022,SGL,EQ, 19-Aug-2022,29.0,29.6,29.6,23.8, 27.60,27.4,27.01,61011,16.48,460,29123.0,47.73,7
19082022,SHAHALLOYS,EQ, 19-Aug-2022,54.1,55.0,55.5,52.0, 54.40,53.25,53.9,117233,63.18,1196,75114.0,64.07,40
19082022,SHAILY,EQ, 19-Aug-2022,2038.45,1997.7,2059.15,1942.25, 2030.00,2000.0,1998.71,5272,105.37,357,4742.0,89.95,94
19082022,SHAKTIPUMP,EQ, 19-Aug-2022,463.85,467.75,503.65,462.35, 486.00,489.4,486.61,223730,1088.69,12862,89645.0,40.07,436
19082022,SHALBY,EQ, 19-Aug-2022,130.2,130.9,130.9,125.15, 127.30,126.85,127.78,167004,213.39,6634,111693.0,66.88,142
19082022,SHALPAINTS,EQ, 19-Aug-2022,168.9,168.9,172.8,163.1, 170.00,167.9,168.95,118669,200.49,2796,54266.0,45.73,91
19082022,SHANKARA,EQ, 19-Aug-2022,722.0,719.05,728.9,701.15, 704.00,706.25,714.15,52250,373.14,3213,27844.0,53.29,198
19082022,SHANTIGEAR,EQ, 19-Aug-2022,241.45,243.3,247.0,237.4, 241.10,241.6,243.36,193515,470.93,5934,103899.0,53.69,252
19082022,SHARDACROP,EQ, 19-Aug-2022,527.6,528.4,529.8,515.0, 516.00,516.35,520.29,106430,553.74,5776,54225.0,50.95,282
19082022,SHARDAMOTR,EQ, 19-Aug-2022,743.8,759.95,759.95,735.65, 745.00,742.3,744.13,9506,70.74,1166,5995.0,63.07,44
19082022,SHAREINDIA,EQ, 19-Aug-2022,1120.55,1149.0,1150.0,1105.0, 1124.00,1135.8,1124.73,28403,319.46,2823,15189.0,53.48,170
19082022,SHARIABEES,EQ, 19-Aug-2022,424.96,429.98,429.98,419.65, 422.74,422.81,425.28,1050,4.47,87,533.0,50.76,2
19082022,SHEMAROO,EQ, 19-Aug-2022,135.85,137.45,147.0,135.3, 137.10,136.3,141.07,195453,275.72,4616,64173.0,32.83,90
19082022,SHILPAMED,EQ, 19-Aug-2022,392.8,393.2,396.9,381.1, 385.90,387.0,391.07,111067,434.35,3878,49124.0,44.23,192
19082022,SHIVALIK,EQ, 19-Aug-2022,819.15,838.0,918.0,827.75, 880.10,887.4,879.08,41410,364.03,3158,20579.0,49.7,180
19082022,SHIVAMAUTO,EQ, 19-Aug-2022,40.9,41.0,42.2,39.7, 40.05,40.25,40.94,186914,76.51,1438,106666.0,57.07,43
19082022,SHIVAMILLS,EQ, 19-Aug-2022,106.15,106.15,110.0,101.0, 102.00,102.65,104.14,28025,29.19,479,19217.0,68.57,20
19082022,SHIVATEX,EQ, 19-Aug-2022,163.95,166.95,166.95,160.2, 160.25,160.85,163.06,6278,10.24,242,4134.0,65.85,6
19082022,SHK,EQ, 19-Aug-2022,143.85,144.0,145.9,142.5, 143.00,143.0,144.06,65941,95.0,1563,33917.0,51.44,48
19082022,SHOPERSTOP,EQ, 19-Aug-2022,616.35,618.8,639.7,603.5, 629.90,616.1,621.74,303404,1886.37,13727,52035.0,17.15,323
19082022,SHRADHA,EQ, 19-Aug-2022,47.5,48.45,48.95,47.1, 48.00,47.85,48.09,3740,1.8,127,2526.0,67.54,1
19082022,SHREDIGCEM,EQ, 19-Aug-2022,71.15,71.15,72.4,68.1, 69.05,69.2,70.31,507752,357.01,6668,204512.0,40.28,143
19082022,SHREECEM,EQ, 19-Aug-2022,21622.5,21650.0,21775.0,21335.0, 21400.00,21423.2,21529.09,26082,5615.22,9828,5638.0,21.62,1213
19082022,SHREEPUSHK,EQ, 19-Aug-2022,222.35,224.0,229.0,222.8, 227.00,227.35,226.06,78190,176.76,2433,40256.0,51.48,91
19082022,SHREERAMA,EQ, 19-Aug-2022,13.4,13.25,13.9,13.2, 13.45,13.5,13.43,20123,2.7,117,12896.0,64.09,1
19082022,SHRENIK,EQ, 19-Aug-2022,2.0,1.95,2.0,1.9, 1.95,1.95,1.95,1932127,37.58,1259,1291110.0,66.82,25
19082022,SHREYANIND,EQ, 19-Aug-2022,123.8,124.0,126.4,118.5, 119.20,119.05,122.12,34726,42.41,641,26159.0,75.33,31
19082022,SHREYAS,EQ, 19-Aug-2022,316.5,322.6,323.6,315.0, 320.50,318.6,319.72,55069,176.07,2923,30136.0,54.72,96
19082022,SHRIRAMCIT,EQ, 19-Aug-2022,1889.55,1899.0,1905.0,1861.0, 1875.00,1879.6,1882.95,46634,878.1,5453,23351.0,50.07,439
19082022,SHRIRAMPPS,EQ, 19-Aug-2022,83.5,84.2,88.0,82.8, 83.25,83.25,85.38,1418501,1211.16,12929,586390.0,41.34,500
19082022,SHYAMCENT,EQ, 19-Aug-2022,21.8,22.15,22.15,21.7, 22.00,21.95,21.86,267806,58.55,1466,188040.0,70.22,41
19082022,SHYAMMETL,EQ, 19-Aug-2022,301.5,304.35,304.35,299.0, 300.00,299.2,300.72,67031,201.57,2386,37989.0,56.67,114
19082022,SIEMENS,EQ, 19-Aug-2022,2878.05,2876.0,2907.05,2821.0, 2845.00,2850.25,2849.85,293363,8360.39,21820,150111.0,51.17,4277
19082022,SIGACHI,EQ, 19-Aug-2022,267.2,269.0,292.75,269.0, 288.20,288.15,284.56,961248,2735.32,25242,302633.0,31.48,861
19082022,SIGIND,EQ, 19-Aug-2022,41.8,41.15,44.85,41.15, 43.25,43.7,43.41,118715,51.53,1175,57726.0,48.63,25
19082022,SIKKO,EQ, 19-Aug-2022,58.25,60.3,69.9,59.25, 69.90,69.9,67.82,90245,61.2,566,61245.0,67.87,41
19082022,SILGO,EQ, 19-Aug-2022,25.9,26.25,26.4,25.9, 26.00,26.1,26.13,53614,14.01,279,37245.0,69.47,9
19082022,SILINV,EQ, 19-Aug-2022,300.45,309.45,320.0,300.6, 314.75,310.5,310.49,2514,7.81,210,1752.0,69.69,5
19082022,SILLYMONKS,EQ, 19-Aug-2022,23.4,23.85,23.85,21.5, 22.90,22.2,22.18,54334,12.05,239,30862.0,56.8,6
19082022,SILVER,EQ, 19-Aug-2022,58.76,58.25,58.48,57.7, 57.76,57.73,57.97,149030,86.4,1340,131166.0,88.01,76
19082022,SILVERBEES,EQ, 19-Aug-2022,56.91,56.5,56.6,55.5, 55.80,55.67,56.0,2181948,1221.84,6081,1570841.0,71.99,879
19082022,SILVERTUC,EQ, 19-Aug-2022,359.9,343.3,362.95,343.3, 358.05,357.65,353.33,10747,37.97,302,1256.0,11.69,4
19082022,SIMBHALS,EQ, 19-Aug-2022,18.75,18.95,19.05,18.5, 19.00,18.95,18.8,44266,8.32,191,28931.0,65.36,5
19082022,SIMPLEXINF,EQ, 19-Aug-2022,69.45,68.1,70.0,65.05, 65.30,65.4,67.24,86787,58.36,909,56551.0,65.16,38
19082022,SINTERCOM,EQ, 19-Aug-2022,86.0,88.0,88.0,85.0, 85.00,85.05,85.76,7814,6.7,125,4643.0,59.42,3
19082022,SIRCA,EQ, 19-Aug-2022,521.75,521.75,546.1,517.05, 538.00,535.35,533.79,48175,257.15,3297,21939.0,45.54,117
19082022,SIS,EQ, 19-Aug-2022,449.4,453.4,454.5,449.5, 449.50,450.0,450.2,125474,564.89,5652,108302.0,86.31,487
19082022,SITINET,EQ, 19-Aug-2022,1.65,1.7,1.7,1.65, 1.70,1.7,1.7,1245664,21.13,497,853804.0,68.54,14
19082022,SIYSIL,EQ, 19-Aug-2022,515.95,515.1,518.0,500.7, 502.00,502.15,506.54,94899,480.7,6907,36660.0,38.63,185
19082022,SJS,EQ, 19-Aug-2022,480.7,484.0,488.05,466.55, 466.80,466.85,472.68,44245,209.14,2991,26506.0,59.91,125
19082022,SJVN,EQ, 19-Aug-2022,28.65,28.8,28.9,28.45, 28.55,28.5,28.62,741508,212.19,2430,494593.0,66.7,141
19082022,SKFINDIA,EQ, 19-Aug-2022,4576.9,4566.2,4630.0,4465.0, 4554.00,4556.95,4537.66,58419,2650.85,9759,19194.0,32.86,870
19082022,SKIPPER,EQ, 19-Aug-2022,60.7,61.1,62.4,58.6, 58.75,58.85,60.29,147791,89.11,2211,73366.0,49.64,44
19082022,SKMEGGPROD,EQ, 19-Aug-2022,71.9,72.4,73.65,71.0, 71.30,71.55,72.12,80410,57.99,1243,56921.0,70.79,41
19082022,SMARTLINK,EQ, 19-Aug-2022,129.65,130.6,131.35,127.15, 128.00,128.2,129.08,20247,26.13,596,11499.0,56.79,14
19082022,SMCGLOBAL,EQ, 19-Aug-2022,89.25,89.75,91.55,87.6, 90.35,90.45,89.23,175323,156.44,2153,124199.0,70.84,110
19082022,SMLISUZU,EQ, 19-Aug-2022,687.6,691.9,708.3,689.6, 694.00,698.15,698.63,25014,174.75,2372,11345.0,45.35,79
19082022,SMLT,EQ, 19-Aug-2022,121.65,121.85,145.95,119.0, 135.00,136.05,137.05,525881,720.74,6784,190927.0,36.31,261
19082022,SMSLIFE,EQ, 19-Aug-2022,668.65,675.65,675.95,655.05, 668.00,665.7,667.56,959,6.4,148,627.0,65.38,4
19082022,SMSPHARMA,EQ, 19-Aug-2022,81.6,81.95,81.95,80.5, 81.25,80.85,81.0,19078,15.45,627,12394.0,64.96,10
19082022,SNOWMAN,EQ, 19-Aug-2022,34.5,34.75,34.8,33.1, 33.70,33.45,33.85,442714,149.85,2357,256200.0,57.87,86
19082022,SOBHA,EQ, 19-Aug-2022,722.55,725.95,730.0,705.85, 710.55,714.5,718.79,320445,2303.32,12869,105009.0,32.77,754
19082022,SOLARA,EQ, 19-Aug-2022,439.2,444.45,457.0,430.05, 437.00,433.55,442.77,643360,2848.61,24807,214660.0,33.37,950
19082022,SOLARINDS,EQ, 19-Aug-2022,3386.4,3400.0,3448.5,3395.0, 3411.00,3418.65,3416.52,41708,1424.96,7212,17668.0,42.36,603
19082022,SOMANYCERA,EQ, 19-Aug-2022,644.9,647.9,656.55,643.35, 645.15,646.4,648.85,20155,130.78,2060,7307.0,36.25,47
19082022,SOMATEX,EQ, 19-Aug-2022,6.9,7.2,7.2,6.75, 6.90,6.8,7.05,26285,1.85,80,23044.0,87.67,1
19082022,SOMICONVEY,EQ, 19-Aug-2022,43.1,43.5,43.8,41.0, 41.85,42.0,42.43,19198,8.15,950,7741.0,40.32,3
19082022,SONACOMS,EQ, 19-Aug-2022,518.1,525.0,529.5,519.05, 521.00,520.85,524.32,7051059,36970.45,93667,3343605.0,47.42,17531
19082022,SONAMCLOCK,EQ, 19-Aug-2022,44.65,44.0,46.0,43.55, 43.80,43.8,44.74,6777,3.03,153,2336.0,34.47,1
19082022,SONATSOFTW,EQ, 19-Aug-2022,706.75,705.0,713.9,699.1, 705.00,706.95,708.04,87597,620.22,5724,38898.0,44.41,275
19082022,SOTL,EQ, 19-Aug-2022,1478.75,1485.0,1533.95,1478.95, 1497.00,1496.15,1508.82,52448,791.34,5947,28372.0,54.1,428
19082022,SOUTHBANK,EQ, 19-Aug-2022,8.05,8.1,8.2,7.9, 7.95,7.95,8.03,7044628,565.62,5805,3607513.0,51.21,289
19082022,SOUTHWEST,EQ, 19-Aug-2022,189.9,192.7,192.8,188.15, 189.95,189.45,190.44,3854,7.34,108,2300.0,59.68,4
19082022,SPAL,EQ, 19-Aug-2022,430.45,433.7,451.25,431.5, 448.00,448.25,441.59,75999,335.6,4483,45281.0,59.58,199
19082022,SPANDANA,EQ, 19-Aug-2022,471.4,476.0,497.75,468.35, 480.50,482.85,484.58,305101,1478.45,8883,137529.0,45.08,666
19082022,SPARC,EQ, 19-Aug-2022,235.1,235.45,244.15,232.4, 242.00,241.45,239.33,1035114,2477.31,14228,279186.0,26.97,668
19082022,SPECIALITY,EQ, 19-Aug-2022,196.95,198.2,201.95,195.65, 197.00,197.15,198.29,126740,251.32,4032,58772.0,46.37,116
19082022,SPENCERS,EQ, 19-Aug-2022,77.45,77.5,78.35,75.8, 75.90,76.05,77.29,87928,67.96,1741,39670.0,45.12,30
19082022,SPIC,EQ, 19-Aug-2022,57.3,57.6,59.15,57.0, 57.35,57.45,58.05,1247290,724.03,7505,493861.0,39.59,286
19082022,SPICEJET,EQ, 19-Aug-2022,47.55,47.55,47.85,46.2, 46.30,46.5,46.88,2455061,1150.82,8326,935453.0,38.1,438
19082022,SPLIL,EQ, 19-Aug-2022,70.7,69.75,76.8,63.55, 66.40,68.1,72.25,985338,711.9,9071,409897.0,41.6,296
19082022,SPLPETRO,EQ, 19-Aug-2022,839.3,839.3,851.0,835.75, 837.00,839.45,843.82,21382,180.43,3105,12331.0,57.67,104
19082022,SPTL,EQ, 19-Aug-2022,3.95,4.0,4.0,3.9, 4.00,3.95,3.96,1280651,50.71,974,905371.0,70.7,35
19082022,SREEL,EQ, 19-Aug-2022,191.5,190.45,190.75,181.25, 182.05,183.1,184.9,27772,51.35,1103,15897.0,57.24,29
19082022,SRF,EQ, 19-Aug-2022,2519.3,2525.0,2535.25,2440.0, 2440.00,2455.1,2485.6,414275,10297.22,29239,154863.0,37.38,3849
19082022,SRHHYPOLTD,EQ, 19-Aug-2022,722.7,729.75,749.0,708.05, 732.30,730.9,731.17,74470,544.5,5759,34467.0,46.28,252
19082022,SRTRANSFIN,EQ, 19-Aug-2022,1348.45,1350.05,1364.9,1340.0, 1340.40,1346.85,1350.84,763139,10308.78,38462,199574.0,26.15,2695
19082022,SSWL,EQ, 19-Aug-2022,833.85,833.85,843.9,815.05, 816.00,820.55,827.44,17504,144.84,2079,10801.0,61.71,89
19082022,STAR,EQ, 19-Aug-2022,358.25,358.25,360.0,346.25, 348.65,350.1,351.47,368584,1295.46,11654,134520.0,36.5,472
19082022,STARCEMENT,EQ, 19-Aug-2022,96.1,96.0,98.0,94.1, 95.70,95.4,95.98,146751,140.86,2947,78428.0,53.44,75
19082022,STARHEALTH,EQ, 19-Aug-2022,702.1,704.0,706.15,698.0, 701.00,700.2,702.4,175718,1234.24,9929,142164.0,80.9,998
19082022,STARPAPER,EQ, 19-Aug-2022,185.15,186.25,187.0,180.4, 181.30,180.85,182.89,114961,210.25,3423,61775.0,53.74,112
19082022,STARTECK,EQ, 19-Aug-2022,139.15,140.9,140.9,135.0, 137.05,138.15,138.72,18929,26.26,416,1618.0,8.55,2
19082022,STCINDIA,EQ, 19-Aug-2022,93.1,93.0,94.7,91.55, 92.20,91.75,92.53,19500,18.04,468,7997.0,41.01,7
19082022,STEELCAS,EQ, 19-Aug-2022,454.85,448.85,452.9,430.0, 431.00,433.0,440.52,10525,46.36,750,6778.0,64.4,29
19082022,STEELCITY,EQ, 19-Aug-2022,55.5,56.5,56.5,55.05, 55.15,55.3,55.47,16778,9.31,214,12773.0,76.13,7
19082022,STEELXIND,EQ, 19-Aug-2022,13.85,13.95,14.05,13.2, 13.30,13.25,13.31,4963462,660.72,4133,3191327.0,64.3,424
19082022,STEL,EQ, 19-Aug-2022,113.9,113.0,114.5,111.7, 112.05,112.35,113.14,7489,8.47,168,5800.0,77.45,6
19082022,STERTOOLS,EQ, 19-Aug-2022,232.15,232.9,234.95,220.55, 221.50,222.35,225.31,113480,255.69,2333,78381.0,69.07,176
19082022,STLTECH,EQ, 19-Aug-2022,155.8,156.6,164.05,156.55, 163.00,161.85,161.09,3041059,4898.78,27465,1059770.0,34.85,1707
19082022,STOVEKRAFT,EQ, 19-Aug-2022,596.4,600.0,650.9,593.55, 624.65,623.4,627.43,785810,4930.4,27770,265831.0,33.83,1667
19082022,STYLAMIND,EQ, 19-Aug-2022,1164.1,1164.15,1183.95,1138.55, 1154.00,1149.6,1162.93,11381,132.35,1779,6481.0,56.95,75
19082022,SUBEXLTD,EQ, 19-Aug-2022,36.8,36.45,37.75,36.1, 36.30,36.2,36.81,4809743,1770.69,14828,2070222.0,43.04,762
19082022,SUBROS,EQ, 19-Aug-2022,325.5,325.45,328.4,323.0, 325.50,323.95,325.12,6683,21.73,441,4085.0,61.13,13
19082022,SUDARSCHEM,EQ, 19-Aug-2022,466.4,470.55,479.0,461.15, 467.10,470.6,472.09,242032,1142.62,9657,71835.0,29.68,339
19082022,SUMEETINDS,EQ, 19-Aug-2022,6.8,6.9,6.9,6.55, 6.55,6.6,6.66,136215,9.07,319,108883.0,79.93,7
19082022,SUMICHEM,EQ, 19-Aug-2022,488.2,492.35,493.25,481.0, 485.00,484.1,486.61,231805,1127.99,9398,110511.0,47.67,537
19082022,SUMIT,EQ, 19-Aug-2022,14.85,15.35,17.75,15.35, 17.25,17.25,16.95,1228542,208.18,3665,541145.0,44.05,91
19082022,SUMMITSEC,EQ, 19-Aug-2022,602.7,609.0,619.0,595.45, 598.10,601.9,608.54,3693,22.47,378,1767.0,47.85,10
19082022,SUNCLAYLTD,EQ, 19-Aug-2022,4595.05,4566.3,4634.0,4566.3, 4619.00,4608.05,4603.09,1846,84.97,691,1061.0,57.48,48
19082022,SUNDARAM,EQ, 19-Aug-2022,3.2,3.25,3.4,3.2, 3.30,3.25,3.28,906186,29.71,623,625368.0,69.01,20
19082022,SUNDARMFIN,EQ, 19-Aug-2022,2104.4,2100.0,2113.7,2020.0, 2030.95,2033.2,2060.48,14965,308.35,4113,6830.0,45.64,140
19082022,SUNDARMHLD,EQ, 19-Aug-2022,78.9,79.4,79.9,78.35, 79.35,79.0,79.11,59645,47.18,600,39876.0,66.86,31
19082022,SUNDRMBRAK,EQ, 19-Aug-2022,357.75,358.5,368.5,353.05, 354.00,354.65,361.39,2463,8.9,183,1753.0,71.17,6
19082022,SUNDRMFAST,EQ, 19-Aug-2022,842.15,848.0,865.0,831.2, 840.80,840.55,848.26,111561,946.33,11054,44238.0,39.65,375
19082022,SUNFLAG,EQ, 19-Aug-2022,91.85,92.3,95.4,89.1, 90.05,90.6,93.2,1060431,988.34,12984,430856.0,40.63,401
19082022,SUNPHARMA,EQ, 19-Aug-2022,916.75,916.0,920.8,898.0, 900.50,901.35,907.01,1708425,15495.53,75320,803695.0,47.04,7289
19082022,SUNTECK,EQ, 19-Aug-2022,479.05,481.4,484.0,466.0, 469.20,468.95,474.93,181928,864.03,5829,62956.0,34.6,298
19082022,SUNTV,EQ, 19-Aug-2022,479.55,482.0,493.0,479.9, 485.00,485.95,486.5,2385192,11603.93,43347,807041.0,33.84,3926
19082022,SUPERHOUSE,EQ, 19-Aug-2022,219.15,219.8,223.75,208.0, 211.00,210.9,213.66,87962,187.94,3151,48759.0,55.43,104
19082022,SUPERSPIN,EQ, 19-Aug-2022,8.6,8.9,8.9,8.6, 8.65,8.75,8.7,30504,2.66,141,24278.0,79.59,2
